Chromosome,Arm,Band,Abnormality,CaseCount,Type,Morph_code
11,p,14,del,2,unbalanced,1106
11,p,14,del,2,unbalanced,1602
11,q,14,add,3,unbalanced,1104
11,p,14,del,2,unbalanced,3111
11,p,14,del,2,unbalanced,3135
11,p,14,del,3,unbalanced,1107
11,p,14,del,2,unbalanced,3135
11,p,14,del,6,unbalanced,3135
11,q,14,del,4,unbalanced,3111
11,q,14,del,3,unbalanced,1020
11,q,14,del,8,unbalanced,1101
11,q,14,del,2,unbalanced,1103
11,p,14,del,4,unbalanced,1101
11,q,14,add,2,unbalanced,1101
11,p,14,add,3,unbalanced,3111
11,p,14,add,4,unbalanced,3111
11,q,24,t,2,balanced,1926
11,q,14,t,3,balanced,1101
11,q,14,t,2,balanced,1109
11,q,14,t,10,balanced,1602
11,q,14,t,5,balanced,1101
11,q,14,t,6,balanced,1103
11,q,14,t,5,balanced,1109
11,q,14,t,16,balanced,1602
11,q,14,t,4,balanced,1602
11,p,14,t,2,balanced,1602
11,q,14,t,2,balanced,1802
11,q,14,t,2,balanced,1202
11,p,14,add,2,unbalanced,1101
11,p,14,add,2,unbalanced,1501
11,p,14,add,3,unbalanced,1602
11,p,14,add,4,unbalanced,1702
11,p,14,add,2,unbalanced,1802
11,p,14,add,4,unbalanced,1820
11,p,14,add,4,unbalanced,3111
11,q,14,del,3,unbalanced,1104
11,p,15,inv,2,balanced,1202
11,q,14,del,3,unbalanced,1107
11,q,14,del,2,unbalanced,1402
11,q,14,del,3,unbalanced,1505
11,q,14,del,2,unbalanced,1507
11,q,14,del,2,unbalanced,1521
11,q,14,del,16,unbalanced,1602
11,q,14,del,4,unbalanced,1801
